1.30378,1
1.30378,1
1.30378,1
1.30378,1
1.30604,1
1.30604,1
1.30604,1
1.30604,1
1.3083,1
1.3083,1
1.3083,1
1.3083,1
1.31057,1
1.31057,1
1.31057,1
1.31283,1
1.31283,1
1.31283,1
1.3151,1
1.3151,1
1.31736,1
1.31736,1
1.31962,1
1.32189,1
1.32868,1
1.33321,1
1.33547,1
1.33774,1
1.33774,1
1.34,1
1.34226,1
1.34226,1
1.34226,1
1.34453,1
1.34679,1
1.34679,1
1.34679,1
1.34906,1
1.35132,1
1.35132,1
1.35132,1
1.35358,1
1.35358,1
1.35585,1
1.35585,1
1.35585,1
1.35811,1
1.35811,1
1.36038,1
1.36038,1
1.36038,1
1.36264,1
1.36264,1
1.3649,1
1.3649,1
1.3649,1
1.36717,1
1.36717,1
1.36943,1
1.36943,1
1.36943,1
1.36943,1
1.37396,1
1.37396,1
1.37396,1
1.37396,1
1.37849,1
1.37849,1
1.37849,1
1.37849,1
1.38302,1
1.38302,1
1.38302,1
1.38302,1
1.38754,1
1.38754,1
1.38754,1
1.38754,1
1.39207,1
1.39207,1
1.39207,1
1.39207,1
1.3966,1
1.3966,1
1.3966,1
1.3966,1
1.40113,1
1.40113,1
1.40113,1
1.40113,1
1.40566,1
1.40566,1
1.40566,1
1.40792,1
1.41018,1
1.41018,1
1.41245,1
1.41471,1
1.41471,1
1.41698,1
1.41924,1
1.41924,1
1.4215,1
1.42377,1
1.42377,1
1.42603,1
1.4283,1
1.4283,1
1.4283,1
1.43056,1
1.43282,1
1.43282,1
1.43282,1
1.43509,1
1.43735,1
1.43735,1
1.43735,1
1.43962,1
1.44188,1
1.44188,1
1.44188,1
1.44414,1
1.44414,1
1.44641,1
1.44641,1
1.44641,1
1.44867,1
1.44867,1
1.45094,1
1.45094,1
1.45094,1
1.4532,1
1.4532,1
1.45546,1
1.45546,1
1.45546,1
1.45773,1
1.45773,1
1.45999,1
1.45999,1
1.45999,1
1.45999,1
1.46452,1
1.46452,1
1.46452,1
1.46905,1
1.46905,1
1.47358,1
1.47358,1
1.4781,1
1.4781,1
1.48263,1
1.48263,1
1.48716,1
1.48716,1
1.49169,1
1.49169,1
1.49622,1
1.50074,1
1.50527,1
1.5098,1
1.51433,1
1.51886,1
1.51886,1
1.52338,1
1.52338,1
1.52791,1
1.52791,1
1.53244,1
1.53244,1
1.5347,1
1.53697,1
1.53697,1
1.53923,1
1.5415,1
1.5415,1
1.54376,1
1.54602,1
1.54602,1
1.54829,1
1.55055,1
1.55055,1
1.55055,1
1.55508,1
1.55508,1
1.55961,1
1.55961,1
1.56414,1
1.56414,1
1.56866,1
1.56866,1
1.57319,1
1.57319,1
1.57772,1
1.57772,1
1.58225,1
1.58225,1
1.58678,1
1.5913,1
1.59583,1
1.60036,1
1.60489,1
1.60942,1
1.60942,1
1.61394,1
1.61394,1
1.61847,1
1.61847,1
1.623,1
1.623,1
1.62526,1
1.62753,1
1.62753,1
1.62979,1
1.63206,1
1.63206,1
1.63432,1
1.63658,1
1.63658,1
1.63885,1
1.64111,1
1.64111,1
1.64111,1
1.64564,1
1.64564,1
1.65017,1
1.65017,1
1.6547,1
1.6547,1
1.65922,1
1.65922,1
1.66375,1
1.66375,1
1.66828,1
1.66828,1
1.67281,1
1.67281,1
1.67734,1
1.68186,1
1.68639,1
1.69092,1
1.69545,1
1.69998,1
1.69998,1
1.7045,1
1.7045,1
1.71582,1
1.72262,1
1.73177,1
1.73403,1
1.73856,1
1.74309,1
1.74762,1
1.75677,1
1.7613,1
1.76582,1
1.77035,1
1.77705,1
1.78158,1
1.78394,1
1.78846,1
1.78846,1
1.79299,1
1.85648,1
1.85865,1
1.86101,1
1.86101,1
1.86101,1
1.86318,1
1.86554,1
1.86761,1
1.8677,1
1.87006,1
1.87214,1
1.87223,1
1.87459,1
1.87459,1
1.87666,1
1.87912,1
1.87912,1
1.87912,1
1.88119,1
1.88365,1
1.88365,1
1.88572,1
1.88818,1
1.88818,1
1.89025,1
1.8927,1
1.8927,1
1.8927,1
1.89478,1
1.89723,1
1.89723,1
1.8993,1
1.96968,1
1.96968,1
1.96968,1
1.97175,1
1.97194,1
1.97421,1
1.97421,1
1.97628,1
1.97874,1
1.97874,1
1.981,1
1.98326,1
1.98326,1
1.98553,1
1.98553,1
1.98779,1
1.98779,1
1.99006,1
1.99006,1
1.99232,1
1.99232,1
1.99458,1
1.99458,1
1.99911,1
1.99911,1
1.99911,1
2.00364,1
2.00364,1
2.00364,1
2.00817,1
2.00817,1
2.00817,1
2.00817,1
